sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,website_checked
catholic,All Saints Primary School (Albany Creek),Albany Creek,4035,(07) 3325 6900,palbanycreek@bne.catholic.edu.au,https://www.allsaints.qld.edu.au/default.aspx,https://www.allsaints.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.350094,152.970693,true
catholic,All Saints' School (Boonah),Boonah,4310,(07) 5463 1322,pboonah@bne.catholic.edu.au,https://www.allsaintsboonah.qld.edu.au/default.aspx,https://www.allsaintsboonah.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-28.000349,152.686423,true
independent,All Souls St Gabriels School (Charters Towers),Charters Towers,4820,(07) 4787 1433,reception@allsouls.qld.edu.au,https://www.allsouls.qld.edu.au/search/,https://www.allsouls.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-20.062721,146.276724,true
government,Allenstown State School,Allenstown,4700,(07) 4930 0111,admin@allenstownss.eq.edu.au,https://www.allenstownss.eq.edu.au/,https://www.allenstownss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-23.391906,150.502671,true
government,Alligator Creek State School,Alligator Creek,4740,(07) 4956 4166,principal@alligatorcreekss.eq.edu.au,https://www.alligatorcreekss.eq.edu.au/,https://www.alligatorcreekss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-21.329398,149.211559,true
government,Allora P-10 State School,Allora,4362,(07) 4666 7222,principal@allorass.eq.edu.au,https://www.allorass.eq.edu.au/,https://www.allorass.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-28.036194,151.986183,true
government,Alloway State School,Alloway,4670,(07) 4159 7352,admin@allowayss.eq.edu.au,https://www.allowayss.eq.edu.au/,https://www.allowayss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-24.952136,152.378285,true
government,Aloomba State School,Aloomba,4871,(07) 4043 3888,principal@aloombass.eq.edu.au,https://www.aloombass.eq.edu.au/,https://www.aloombass.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-17.10984,145.831978,true
government,Alpha State School,Alpha,4724,(07) 4987 0888,principal@alphass.eq.edu.au,https://www.alphass.eq.edu.au/,https://www.alphass.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-23.650791,146.642263,true
independent,Alta-1 College (Caboolture),Caboolture,4510,(07) 5301 8008,,,https://www.alta-1.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.071032,152.941507,true
government,Amamoor State School,Amamoor,4570,(07) 5401 1333,,https://www.amamoorss.eq.edu.au/,https://www.amamoorss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-26.346411,152.67315,false
government,Amberley District State School,Yamanto,4305,(07) 3280 3111,admin@amberleydistrictss.eq.edu.au,https://www.amberleydistrictss.eq.edu.au/,https://www.amberleydistrictss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.65749,152.750141,true
government,Ambrose State School,Ambrose,4695,(07) 4975 1165,principal@ambrosess.eq.edu.au,https://www.ambrosess.eq.edu.au/,https://www.ambrosess.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-23.786492,150.921893,true
catholic,Ambrose Treacy College (Indooroopilly),Indooroopilly,4068,(07) 3878 0500,admin@atc.qld.edu.au,https://www.atc.qld.edu.au/search,https://www.atc.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.507571,152.966903,true
government,Amiens State School,Amiens,4380,(07) 4683 3177,principal@amiensss.eq.edu.au,https://www.amiensss.eq.edu.au/,https://www.amiensss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-28.594568,151.812654,true
government,Anakie State School,The Gemfields,4702,(07) 4981 1111,,https://www.anakiess.eq.edu.au/,https://www.anakiess.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-23.554011,147.745856,false
government,Andergrove State School,Andergrove,4740,(07) 4998 9333,principal@andergrovess.eq.edu.au,https://www.andergrovess.eq.edu.au/,https://www.andergrovess.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-21.086247,149.188241,true
independent,Angelorum College (Fortitude Valley),Fortitude Valley,4006,(07) 3257 2830,,,https://www.angelorum.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.455604,153.032768,true
independent,Anglican Church Grammar School (East Brisbane),East Brisbane,4169,(07) 3896 2200,,,https://www.churchie.com.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.48166,153.051077,true
independent,Annandale Christian College (Annandale),Annandale,4814,(07) 4725 2082,enquiries@acc.qld.edu.au,https://www.acc.qld.edu.au/search/,https://www.acc.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-19.312706,146.78026,true
government,Annandale State School,Annandale,4814,(07) 4729 5111,principal@annandaless.eq.edu.au,https://www.annandaless.eq.edu.au/,https://www.annandaless.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-19.315285,146.778441,true
government,Applethorpe State School,Applethorpe,4378,(07) 4683 2203,principal@applethorpess.eq.edu.au,https://www.applethorpess.eq.edu.au/,https://www.applethorpess.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-28.612562,151.955354,true
catholic,Aquinas College (Ashmore),Ashmore,4214,(07) 5510 2888,info@aquinas.qld.edu.au,https://www.aquinas.qld.edu.au/default.aspx,https://www.aquinas.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.97591,153.382676,true
government,Aramac State School,Aramac,4726,(07) 4651 3177,principal@aramacss.eq.edu.au,https://www.aramacss.eq.edu.au/,https://www.aramacss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-22.974429,145.242684,true
government,Aratula State School,Aratula,4309,(07) 5463 8158,admin@aratulass.eq.edu.au,https://www.aratulass.eq.edu.au/,https://www.aratulass.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.980839,152.544186,true
independent,Arcadia College (Varsity Lakes),Varsity Lakes,4227,(07) 5655 1800,admin@arcadia.qld.edu.au,https://www.arcadia.qld.edu.au/contact-us.html,https://www.arcadia.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.96367,153.412311,true
government,Arcadia Valley State School,Arcadia Valley,4454,(07) 4626 7110,principal@arcavallss.eq.edu.au,https://www.arcadiavalleyss.eq.edu.au/,https://www.arcadiavalleyss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-25.255099,148.820874,true
independent,Arethusa College (Deception Bay),Deception Bay,4508,1300 720 371,,https://www.arethusa.qld.edu.au/,https://www.arethusa.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.178469,152.98686,false
government,Arundel State School,Arundel,4214,(07) 5561 4888,,https://www.arundelss.eq.edu.au/,https://www.arundelss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.945078,153.36587,false
government,Ascot State School,Ascot,4007,(07) 3326 9333,,https://www.ascotss.eq.edu.au/,https://www.ascotss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.432671,153.055952,false
government,Ashgrove State School,Ashgrove,4060,(07) 3858 4777,admin@ashgrovess.eq.edu.au,https://www.ashgrovess.eq.edu.au/,https://www.ashgrovess.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.448125,152.976542,true
government,Ashmore State School,Ashmore,4214,(07) 5656 1333,administration@ashmoress.eq.edu.au,https://www.ashmoress.eq.edu.au/,https://www.ashmoress.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.989147,153.381323,true
government,Ashwell State School,Ashwell,4340,(07) 5464 1184,principal@ashwellss.eq.edu.au,https://www.ashwellss.eq.edu.au/,https://www.ashwellss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.629413,152.556566,true
government,Aspley East State School,Aspley,4034,(07) 3867 2777,info@aspleyeastss.eq.edu.au,https://www.aspleyeastss.eq.edu.au/,https://www.aspleyeastss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.362313,153.023968,true
government,Aspley Special School,Aspley,4034,(07) 3867 2333,,https://www.aspleyspecs.eq.edu.au/,https://www.aspleyspecs.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.356718,153.021118,false
government,Aspley State High School,Aspley,4034,(07) 3863 9222,enquiries@aspleyshs.eq.edu.au,https://www.aspleyshs.eq.edu.au/,https://www.aspleyshs.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.357169,153.024213,true
government,Aspley State School,Aspley,4034,(07) 3863 9111,admin@aspleyss.eq.edu.au,https://www.aspleyss.eq.edu.au/,https://www.aspleyss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.369898,153.014592,true
catholic,Assisi Catholic College (Upper Coomera),Upper Coomera,4209,(07) 5529 4700,admin@assisi.qld.e​du.au​​,https://www.assisi.qld.edu.au/,https://www.assisi.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.858338,153.302142,true
catholic,Assumption College (Warwick),Warwick,4370,(07) 4660 4000,,https://www.acwarwick.catholic.edu.au/site-search,https://www.acwarwick.catholic.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-28.225162,152.027987,false
government,Atherton State High School,Atherton,4883,(07) 4030 5222,enquiries@athertonshs.eq.edu.au,https://www.athertonshs.eq.edu.au/,https://www.athertonshs.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-17.260064,145.486092,true
government,Atherton State School,Atherton,4883,(07) 4095 7333,,https://www.athertonss.eq.edu.au/,https://www.athertonss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-17.261668,145.481622,false
government,Augathella State School,Augathella,4477,(07) 4654 5120,principal@augathellass.eq.edu.au,https://www.augathellass.eq.edu.au/,https://www.augathellass.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-25.79714,146.583358,true
government,Augusta State School,Augustine Heights,4300,(07) 3814 9666,admin@augustass.eq.edu.au,https://www.augustass.eq.edu.au/,https://www.augustass.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.655808,152.876523,true
government,Aurukun State School,Aurukun,4892,(07) 4083 4333,principal@aurukunss.eq.edu.au,https://www.aurukunss.eq.edu.au/,https://www.aurukunss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-13.353032,141.729393,true
independent,Australian Christian College - Moreton (Caboolture),Caboolture,4510,(07) 5490 6100,,,https://www.acc.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.057676,152.95259,true
independent,Australian Industry Trade College - Ipswich (North Ipswich),North Ipswich,4305,(07) 3050 4800,,,https://www.aitc.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.6075,152.76157,true
independent,Australian Industry Trade College - Redlands (Cleveland),Cleveland,4163,(07) 3086 0500,,,https://www.aitc.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.526604,153.281938,true
independent,Australian Industry Trade College - Toowoomba (Toowoomba City),Toowoomba City,4350,(07) 4592 8700,,,https://www.aitc.qld.edu.au/education/toowoomba-campus/,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.559244,151.955617,true
independent,Australian Industry Trade College (Robina),Robina,4226,(07) 5635 0400,,,https://www.aitc.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-28.091614,153.39261,true
independent,Australian International Islamic College (Durack),Durack,4077,(07) 3372 1400,admin@aiic.qld.edu.au,https://aiic.qld.edu.au/contact-us/,https://www.aiic.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.597667,152.987738,true
independent,Australian Technology and Agricultural College (North Maclean),North Maclean,4280,(07) 5547 8598,admin@atac.qld.edu.au,https://www.atac.qld.edu.au/contact-us/,https://www.atac.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.777759,153.012871,true
independent,Australian Trade College North Brisbane (Scarborough),Scarborough,4020,(07) 3880 4331,,,https://www.tradecollege.com.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.205235,153.110018,true
independent,Autism Queensland Education & Therapy Centre (Sunnybank Hills),Sunnybank Hills,4109,(07) 3273 0000,,,https://www.autismqld.com.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.597484,153.043103,true
government,Aviation High,Hendra,4011,(07) 3637 0111,admin@aviationhigh.eq.edu.au,https://www.aviationhigh.eq.edu.au/,https://www.aviationhigh.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.414323,153.062996,true
government,Avoca State School,Avoca,4670,(07) 4150 0444,admin@avocass.eq.edu.au,https://www.avocass.eq.edu.au/,https://www.avocass.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-24.883639,152.313454,true
government,Avondale State School,Avondale,4670,(07) 4156 1202,admin@avondaless.eq.edu.au,https://www.avondaless.eq.edu.au/,https://www.avondaless.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-24.735813,152.160664,true
government,Ayr State High School,Ayr,4807,(07) 4790 4333,admin@ayrshs.eq.edu.au,https://www.ayrshs.eq.edu.au/,https://www.ayrshs.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-19.577045,147.409618,true
government,Ayr State School,Ayr,4807,(07) 4790 3333,principal@ayrss.eq.edu.au,https://www.ayrss.eq.edu.au/,https://www.ayrss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-19.579099,147.400553,true
government,Babinda State School,Babinda,4861,(07) 4067 8333,admin@babindass.eq.edu.au,https://www.babindass.eq.edu.au/,https://www.babindass.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-17.345975,145.912648,true
government,Back Plains State School,Back Plains,4361,(07) 4695 8571,principal@backplainsss.eq.edu.au,https://www.backplainsss.eq.edu.au/,https://www.backplainsss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.892622,151.784224,true
government,Bajool State School,Bajool,4699,(07) 4934 6128,principal@bajoolss.eq.edu.au,https://www.bajoolss.eq.edu.au/,https://www.bajoolss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-23.6523,150.646749,true
government,Balaclava State School,Mooroobool,4870,(07) 4081 5333,contactus@balaclavass.eq.edu.au,https://www.balaclavass.eq.edu.au/,https://www.balaclavass.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-16.936708,145.744947,true
government,Bald Hills State School,Bald Hills,4036,(07) 3869 5555,0004_admin@eq.edu.au​,https://www.baldhillss.eq.edu.au/,https://www.baldhillss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.320095,153.006826,true
government,Ballandean State School,Ballandean,4382,(07) 4684 1254,principal@ballandeanss.eq.edu.au,https://www.ballandeanss.eq.edu.au/,https://www.ballandeanss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-28.79861,151.841491,true
government,Balmoral State High School,Balmoral,4171,(07) 3823 8588,info@balmoralshs.eq.edu.au,https://www.balmoralshs.eq.edu.au/,https://www.balmoralshs.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.45601,153.072786,true
government,Banana State School,Banana,4702,(07) 4995 9333,,https://www.bananass.eq.edu.au/,https://www.bananass.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-24.469999,150.129998,false
government,Banksia Beach State School,Banksia Beach,4507,(07) 3408 5333,info@banksiabeachss.eq.edu.au,https://www.banksiabeachss.eq.edu.au/,https://www.banksiabeachss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.046341,153.148339,true
government,Baralaba State School,Baralaba,4702,(07) 4998 2333,admin@baralabass.eq.edu.au,https://www.baralabass.eq.edu.au/,https://www.baralabass.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-24.181073,149.809756,true
government,Barcaldine Prep-12 State School,Barcaldine,4725,(07) 4651 5333,info@barcaldiness.eq.edu.au,https://www.barcaldiness.eq.edu.au/,https://www.barcaldiness.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-23.558838,145.294011,true
government,Bardon State School,Bardon,4065,(07) 3511 4555,office@bardonss.eq.edu.au,https://www.bardonss.eq.edu.au/,https://www.bardonss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.459916,152.972139,true
government,Bargara State School,Mon Repos,4670,(07) 4150 5333,admin@bargarass.eq.edu.au,https://www.bargarass.eq.edu.au/,https://www.bargarass.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-24.822161,152.43876,true
government,Baringa State Primary School,Caloundra South,4551,(07) 5390 2333,admin@baringass.eq.edu.au,https://www.baringass.eq.edu.au/,https://www.baringass.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-26.807568,153.081063,true
government,Barkly Highway State School,Soldiers Hill,4825,(07) 4437 3633,admin@barklyhighwayss.eq.edu.au,https://www.barklyhighwayss.eq.edu.au/,https://www.barklyhighwayss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-20.70767,139.489312,true
government,Barrett Adolescent Centre Special School,Tennyson,4105,(07) 3848 5985,,,https://www.barrettadolescentcentreschool.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.527284,153.003241,true
government,Bartle Frere State School,Bartle Frere,4861,(07) 4067 6240,principal@bartlefreress.eq.edu.au,https://www.bartlefreress.eq.edu.au/,https://www.bartlefreress.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-17.444645,145.885217,true
