sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,website_checked
government,Katherine School Of The Air,Katherine,0850,(08) 896 51555,kath.soa@education.nt.gov.au,https://www.ksa.nt.edu.au/contact-us,https://www.ksa.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-14.4502,132.26948,true
government,Alawa Primary School,Alawa,0810,(08) 899 77666,alawa.school@ntschools.net,http://www.alawaprimary.nt.edu.au,http://www.alawaprimary.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.38022,130.87754,true
government,Anula Primary School,Anula,0812,(08) 899 77500,anula.admin@ntschools.net,https://www.anulaprimaryschool.com/general-information,https://www.anulaprimaryschool.com/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.39162,130.89369,true
government,Bakewell Primary School,Bakewell,0832,(08) 899 77400,admin.bakewell@education.nt.gov.au,https://bakewellprimary.com.au/contact/,http://www.bakewellprimary.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.49362,130.99373,true
government,Bees Creek Primary School,Freds Pass,0822,(08) 8983 3222,bees.creek@education.nt.gov.au,,http://beescreekschool.com,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.5408,131.0528,true
government,Berry Springs Primary School,Berry Springs,0838,(08) 7923 0366,berrysprings.primary@education.nt.gov.au,https://berryspringsprimary.nt.edu.au/,http://www.berryspringsprimary.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.7159,130.98749,true
government,Bradshaw Primary School,Gillen,0870,(08) 895 52100,bradshaw.school@education.nt.gov.au,http://www.bradshawprimary.nt.edu.au/contact2bc2c58b,http://www.bradshawprimary.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-23.7085,133.8595,true
government,Braitling Primary School,Braitling,0870,(08) 895 85111,admin.braitsch@education.nt.gov.au,https://braitlingps.nt.edu.au/contact/,https://braitlingps.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-23.677393,133.867691,true
government,Casuarina Street Primary School,Katherine East,0850,(08) 897 33800,defence.mentor@education.nt.gov.au,https://casuarinastreetprimary.nt.edu.au/contact-us/,https://casuarinastreetprimary.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-14.466,132.29644,true
government,Clyde Fenton Primary School,Katherine,0850,(08) 897 33844,admin.clydesch@education.nt.gov.au,https://cfs.nt.edu.au/contact-us18cfc994,https://cfs.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-14.4512,132.27042,true
government,Driver Primary School,Driver,0830,(08) 8935 9000,admin.driverprimary@education.nt.gov.au,https://www.driverprimary.nt.edu.au/copy-of-contacts-2023,http://www.driverprimary.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.48559,130.97518,true
government,Durack Primary School,Durack,0830,(08) 899 77555,durack.school@education.nt.gov.au,https://durackschool.com.au/contact/,http://www.durackschool.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.47586,130.97409,true
government,Gillen Primary School,Gillen,0870,(08) 895 52155,gillen.school@education.nt.gov.au,http://www.gillenprimary.nt.edu.au,http://www.gillenprimary.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-23.708104,133.869042,true
government,Girraween Primary School,Girraween,0836,(08) 8983 3300,admin.girrasch@education.nt.gov.au,https://www.girraweenprimary.nt.edu.au/contacts,http://www.girraweenprimary.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.5224,131.103,true
government,Gray Primary School,Gray,0830,(08) 8932 1700,admin.graysch@education.nt.gov.au,http://www.grayprimary.nt.edu.au/,http://www.grayprimary.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.48961,130.98015,true
government,Howard Springs Primary School,Howard Springs,0835,(08) 898 30000,howard.springs@education.nt.gov.au,https://www.howardspringsprimary.nt.edu.au/contact-us/,http://www.howardspringsprimary.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.4955,131.04519,true
government,Humpty Doo Primary School,Humpty Doo,0836,(08) 792 30400,admin.humptydoo@education.nt.gov.au,,http://,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.576142,131.1027,true
government,Jingili Primary School,Jingili,0810,(08) 898 37555,jingili.school@education.nt.gov.au,,http://www.jingiliprimary.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.38719,130.87423,true
government,Karama Primary School,Karama,0812,(08) 898 37700,karama.school@education.nt.gov.au,,http://,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.39838,130.91438,true
government,Katherine South Primary School,Katherine South,0850,(08) 8972 1277,admin.kathesch@education.nt.gov.au,,http://www.katherinesouthprimary.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-14.4802,132.255,true
government,Larapinta Primary School,Alice Springs,0870,(08) 895 85155,larapinta.primary@education.nt.gov.au,http://www.larapintaprimary.nt.edu.au/search,http://www.larapintaprimary.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-23.696514,133.833392,true
government,Larrakeyah Primary School,Larrakeyah,0820,(08) 8981 3211,larrakeyah.admin@education.nt.gov.au,,http://www.larrakeyahprimary.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.45787,130.82965,true
government,Leanyer Primary School,Leanyer,0812,(08) 8927 4022,admin.leanyer@education.nt.gov.au,,http://www.leanyerschool.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.37524696,130.90042061,true
government,Ludmilla Primary School,Ludmilla,0820,(08) 898 37888,admin.ludmilla@education.nt.gov.au,https://www.ludmillaprimary.nt.edu.au/,http://www.ludmillaprimary.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.42534,130.85556,true
government,MacFarlane Primary School,Katherine East,0850,(08) 896 51700,admin.macfasch@education.nt.gov.au,https://macfarlaneprimary.nt.edu.au,http://www.macfarlaneprimary.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-14.4666,132.28311,true
government,Malak Primary School,Malak,0812,(08) 899 77600,admin.malak@ntschools.net,https://www.malakprimary.nt.edu.au/,http://www.malakprimary.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.39283,130.90309,true
government,Manunda Terrace Primary School,Karama,0812,(08) 899 77366,manunda.school@ntschools.net,https://www.manundaterraceprimaryschool.com/contact-us,https://www.manundaterraceprimaryschool.com/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.40311,130.91926,true
government,Millner Primary School,Millner,0810,(08) 792 30333,admin.millnerps@education.nt.gov.au,https://www.millnerprimary.nt.edu.au/contact/,http://www.millnerprimary.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.390722,130.85947,true
government,Moil Primary School,Moil,0810,(08) 898 37530,admin.moilsch@education.nt.gov.au,https://www.moilschool.nt.edu.au/contact-us/,http://www.moilschool.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.38794,130.88067,true
government,Moulden Primary School,Moulden,0830,(08) 8930 5900,mackilloopcollege@nt.catholic.edu.au,https://mackillopnt.catholic.edu.au/,https://www.mackillopnt.catholic.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.5065,130.97113,true
government,Nakara Primary School,Nakara,0810,(08) 8927 9823,nakara.primary@education.nt.gov.au,https://www.nakaraprimary.nt.edu.au/,https://www.nakaraprimary.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.37014,130.87776,true
government,Nhulunbuy Primary School,Nhulunbuy,0880,(08) 898 70022,nps.frontoffice@education.nt.gov.au,https://www.nhulunbuyprimary.nt.edu.au/contact-us/,https://www.nhulunbuyprimary.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.1821,136.7841,true
government,Nightcliff Primary School,Nightcliff,0810,(08) 8948 8488,nightcliff.ps@education.nt.gov.au,https://www.nightcliffprimary.nt.edu.au/contact-us,https://www.nightcliffprimary.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.38057,130.84984,true
government,Parap Primary School,Parap,0820,(08) 898 22922,parapps.office@education.nt.gov.au,https://www.parapprimary.com.au/search,http://www.parapprimary.com.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.42984,130.84432,true
government,Ross Park Primary School,Alice Springs,0870,(08) 895 52000,rosspark.school@education.nt.gov.au,https://rossparkprimary.nt.edu.au/index.php/contact-your-teacher/,https://rossparkprimary.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-23.6936,133.8919,true
government,Sadadeen Primary School,Alice Springs,0870,(08) 895 52299,sadadeen.primary@education.nt.gov.au,https://www.sadadeenprimary.nt.edu.au/,https://www.sadadeenprimary.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-23.701331,133.8975,true
government,Stuart Park Primary School,Stuart Park,0820,(08) 899 77333,stuartpark.school@education.nt.gov.au,https://stuartparkprimary.nt.edu.au/,https://stuartparkprimary.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.44091,130.8451,true
government,Tennant Creek Primary School,Tennant Creek,0860,(08) 896 32424,admin.tennasch@education.nt.gov.au,,https://www.facebook.com/tennantcreekprimaryschoolcouncil/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-19.6501,134.18925,true
government,Wagaman Primary School,Wagaman,0810,(08) 8922 6011,wagaman.school@education.nt.gov.au,http://www.wagamanprimary.nt.edu.au/index.php/contact,http://www.wagamanprimary.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.37957,130.88474,true
government,Wanguri Primary School,Wanguri,0810,(08) 8927 1655,wanguri.prim@education.nt.gov.au,https://www.wanguriprimary.nt.edu.au/contact/,http://wanguriprimary.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.37129,130.88711,true
government,Woodroffe Primary School,Woodroffe,0830,(08) 898 37600,woodroffe.ps@education.nt.gov.au,,https://woodroffeps.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.50617,130.98241,true
government,Wulagi Primary School,Wulagi,0812,(08) 898 37800,wulagi.primary@education.nt.gov.au,https://wulagiprimary.nt.edu.au/contact/,https://wulagiprimary.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.38335,130.89537,true
government,Alyangula Area School,Alyangula,0885,(08) 8987 6366,alyangula.admin@education.nt.gov.au,http://www.alyangula.nt.edu.au/site-search,http://www.alyangula.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-13.84964,136.42011,true
government,Batchelor Area School,Batchelor,0845,(08) 8976 0077,batchelor.as@education.nt.gov.au,,https://www.batchelorschool.com.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-13.046103,131.033019,true
government,Jabiru Area School,Jabiru,0886,(08) 8938 3333,teach.det@education.nt.gov.au,https://app4.vision6.com.au/em/forms/subscribe.php?db=833291&s=826215&a=110991&k=nvC2NAaWEnq9wAj7eriWv7oIKfnhXNkUECJGj1YJqCk&va=5,https://N/A,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.67577,132.83534,true
government,Alekarenge School,Ali Curung,0872,(08) 8964 1957,admin.alekacec@education.nt.gov.au,,http://www.nationwide.com.au/alekarengeschool/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-21.003806,134.405661,true
government,Angurugu School,Angurugu,0822,(08) 8987 6355,admin.angurcec@education.nt.gov.au,,https://www.facebook.com/anguruguschool/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-13.98253,136.45933,true
government,Borroloola School,Borroloola,0854,(08) 896 51800,admin.borrosch@education.nt.gov.au,https://www.borroloolaschool.nt.edu.au/,https://www.borroloolaschool.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-16.0582,136.30649,true
government,Gapuwiyak School,Gapuwiyak,0880,(08) 8987 9122,christopher.oneill@education.nt.gov.au,,https://www.facebook.com/gapuwiyakschool/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.50553,135.80806,true
government,Gunbalanya School,Gunbalanya,0822,(08) 8979 0181,admin.gunbacec@education.nt.gov.au,,https://www.yourcareer.gov.au/resources/case-studies/gunbalanya-school-nt,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.32135,133.05709,true
government,Kalkaringi School,Kalkarindji,0852,(08) 896 51888,kalkaringi.admin@ntschools.net,https://kalkaringischool.com.au/Contact,https://kalkaringischool.com.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-17.44597,130.83233,true
government,Lajamanu School,Lajamanu,0852,(08) 8975 0946,teach.det@education.nt.gov.au,https://app4.vision6.com.au/em/forms/subscribe.php?db=833291&s=826215&a=110991&k=nvC2NAaWEnq9wAj7eriWv7oIKfnhXNkUECJGj1YJqCk&va=5,https://n/a,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-18.3353,130.633981,true
government,Maningrida College,Maningrida,0822,(08) 8979 5950,admin.maningrida@education.nt.gov.au,https://www.maningridacollege.nt.edu.au/,http://www.maningridacollege.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.05041,134.22333,true
government,Milingimbi School,Milingimbi,0822,(08) 8987 9902,chris.hudson@education.nt.gov.au,,https://www.facebook.com/p/Milingimbi-Community-Education-Centre-100077915658116/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.1021,134.9201,true
government,Ngukurr School,Ngukurr,0852,(08) 8975 4680,ngukurr.cec@education.nt.gov.au,,https://n/a,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-14.7285,134.733,true
government,Numbulwar School,Numbulwar,0822,(08) 8975 4650,numbulwar.school@education.nt.gov.au,,https://n/a,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-14.27811,135.74119,true
government,Ramingining School,Ramingining,0822,(08) 8979 7924,teach.det@education.nt.gov.au,https://app4.vision6.com.au/em/forms/subscribe.php?db=833291&s=826215&a=110991&k=nvC2NAaWEnq9wAj7eriWv7oIKfnhXNkUECJGj1YJqCk&va=5,https://n/a,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.32641,134.92619,true
government,Shepherdson College,Galiwinku,0822,(08) 8987 9044,principal.shepherdson@education.nt.gov.au,,https://www.elcho.org/welcome,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.02856,135.56757,true
government,Yirrkala School,Yirrkala,0880,(08) 898 71988,admin.yirrkala@ntschools.net,,https://www.facebook.com/yirrkalaschool/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.25189,136.89452,true
government,Yuendumu School,Yuendumu,0872,(08) 8956 4011,reception.yuendumu@education.nt.gov.au,https://yuendumuschool.nt.edu.au/,http://www.yuendumuschool.nt.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-22.25565,131.796889,true
government,Henbury School,Tiwi,0810,(08) 899 77077,henbury.admin@education.nt.gov.au,http://www.henburyschool.org.au/site-search,http://www.henburyschool.org.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.36771254021427,130.88412789556298,true
government,Nemarluk School,Alawa,0810,(08) 898 50400,admin.nemarluk@education.nt.gov.au,http://nemarlukschool.com.au/,http://nemarlukschool.com.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.380037,130.874967,true
government,Laynhapuy Homelands School,Yirrkala,0880,(08) 898 71224,lhs.admin@ntschools.net,,http://,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.2528,136.888,true
government,Acacia Hill School,Sadadeen,0871,(08) 895 52222,acaciahill.school@education.nt.gov.au,http://www.acaciahill.nt.edu.au/contact,http://www.acaciahill.nt.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-23.7007,133.898,true
government,Adelaide River School,Adelaide River,0846,(08) 8976 7034,teach.det@education.nt.gov.au,https://app4.vision6.com.au/em/forms/subscribe.php?db=833291&s=826215&a=110991&k=nvC2NAaWEnq9wAj7eriWv7oIKfnhXNkUECJGj1YJqCk&va=5,https://www.teachintheterritory.nt.gov.au/schools/adelaide-river-school,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-13.2371,131.10926,true
government,Alcoota School,Engawala,0872,(08) 8956 9977,teach.det@education.nt.gov.au,https://app4.vision6.com.au/em/forms/subscribe.php?db=833291&s=826215&a=110991&k=nvC2NAaWEnq9wAj7eriWv7oIKfnhXNkUECJGj1YJqCk&va=5,https://n/a,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-22.80235,134.45452,true
government,Alpurrurulam School,Alpurrurulam,4825,(07) 4748 4887,teach.det@education.nt.gov.au,https://app4.vision6.com.au/em/forms/subscribe.php?db=833291&s=826215&a=110991&k=nvC2NAaWEnq9wAj7eriWv7oIKfnhXNkUECJGj1YJqCk&va=5,https://n/a,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-20.98775,137.84839,true
government,Amoonguna School,Amoonguna,0873,(08) 8952 3402,teach.det@education.nt.gov.au,https://app4.vision6.com.au/em/forms/subscribe.php?db=833291&s=826215&a=110991&k=nvC2NAaWEnq9wAj7eriWv7oIKfnhXNkUECJGj1YJqCk&va=5,https://n/a,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-23.767906,133.938539,true
government,Ampilatwatja School,Ampilatwatja,0872,(08) 8956 9265,teach.det@education.nt.gov.au,https://app4.vision6.com.au/em/forms/subscribe.php?db=833291&s=826215&a=110991&k=nvC2NAaWEnq9wAj7eriWv7oIKfnhXNkUECJGj1YJqCk&va=5,https://n/a,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-21.65369,135.22478,true
government,Areyonga School,Areyonga,0872,(08) 8956 7303,anton.devaratnam@education.nt.gov.au,,https://www.truelocal.com.au/business/areyonga-school/areyonga,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-24.0737,132.27011,true
government,Barunga School,Barunga,0852,(08) 8975 4502,teach.det@education.nt.gov.au,https://app4.vision6.com.au/em/forms/subscribe.php?db=833291&s=826215&a=110991&k=nvC2NAaWEnq9wAj7eriWv7oIKfnhXNkUECJGj1YJqCk&va=5,https://n/a,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-14.52456,132.86603,true
government,Belyuen School,Belyuen,0822,(08) 8978 5085,laura.graham1@education.nt.gov.au,,https://n/a,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-12.5393,130.701214,true
